variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera,ret_retraso,ret_colas,ret_spill,val_999,val_1999,val,algoritmo,recompensa_tipo
vecinos,2042,54,2096,7.35e-04,9.5,2582,11.36,27.69,5.04,18,-3883.3,-1.721,-4.59,1914,1334,574,0.842,2507,261.7,90.4,0,0.0,0,0,5,10,157.87,25.89,27.59,0.697,0.931,0,0.0,-0.0032,0.0182,0.1292,0.0039,0.0399,,,-43929.69,-20285.44,-43929.69,,,,mappo,retraso
vecinos,2042,55,2097,7.30e-04,9.4,2582,12.43,28.71,4.73,16,-3622.2,-1.61,-4.348,1916,1348,562,0.848,2509,261.8,90.7,0,0.0,0,0,4,9,156.57,24.63,25.71,0.613,0.952,0,0.0,-0.002,0.0153,0.1126,0.0027,0.022,,,-41655.38,-18975.2,-41655.38,,,,mappo,retraso
vecinos,2042,56,2098,7.25e-04,10.5,2582,14.93,32.43,5.09,24,-3949.5,-1.748,-4.566,1927,1365,557,0.954,2505,268.0,93.0,0,0.0,0,0,4,9,157.07,24.99,26.25,0.626,0.945,0,0.0,0.0038,0.0166,0.1417,0.0037,0.0255,,,-43989.68,-20609.93,-43989.68,,,,mappo,retraso
vecinos,2042,57,2099,7.20e-04,9.9,2582,13.04,29.93,5.18,20,-3992.6,-1.772,-4.607,1935,1392,538,0.866,2506,264.8,91.7,0,0.0,0,0,5,11,157.05,25.4,26.81,0.599,0.93,0,0.0,-0.0028,0.0171,0.1875,0.0048,0.0441,,,-44577.44,-20997.99,-44577.44,,,,mappo,retraso
vecinos,2042,58,2100,7.15e-04,9.8,2582,15.6,33.64,5.06,19,-3880.9,-1.72,-4.607,1932,1380,546,0.964,2507,270.8,93.9,0,0.0,0,0,5,11,157.85,25.59,26.92,0.648,0.926,0,0.0,-0.0043,0.0214,0.169,0.0028,0.0309,,,-44507.99,-20402.81,-44507.99,,,,mappo,retraso
vecinos,2042,59,2101,7.10e-04,9.6,2582,13.62,30.51,5.11,19,-3969.6,-1.76,-4.522,1932,1381,545,0.881,2508,265.5,92.0,0,0.0,0,0,4,10,156.33,24.92,26.15,0.589,0.953,0,0.0,-0.0034,0.0155,0.1442,0.0027,0.0285,,,-43679.67,-20687.01,-43679.67,,,,mappo,retraso
vecinos,2042,60,2102,7.05e-04,9.4,2582,11.63,28.06,5.34,17,-4162.6,-1.853,-4.704,1927,1381,540,0.833,2512,262.1,90.6,0,0.0,0,0,5,11,156.88,25.29,26.75,0.592,0.951,0,0.0,0.003,0.0148,0.141,0.0016,0.0181,31.4,14.08,-45324.27,-21583.7,-45324.27,31.4,28.53,29.965,mappo,retraso
vecinos,2042,61,2103,7.00e-04,10.3,2582,13.09,29.66,5.16,21,-4015.4,-1.775,-4.552,1935,1377,552,0.884,2507,264.0,91.4,0,0.0,0,0,5,10,156.52,24.75,26.27,0.59,0.961,0,0.0,0.0009,0.0172,0.122,0.0021,0.0213,,,-44041.35,-20935.62,-44041.35,,,,mappo,retraso
vecinos,2042,62,2104,6.95e-04,9.7,2582,14.31,31.33,5.26,18,-4076.3,-1.812,-4.629,1934,1393,535,0.905,2507,266.3,92.3,0,0.0,0,0,4,10,156.3,24.22,25.12,0.565,0.957,0,0.0,0.0014,0.015,0.1224,0.0011,0.0136,,,-44758.88,-21307.12,-44758.88,,,,mappo,retraso
vecinos,2042,63,2105,6.90e-04,9.6,2582,11.91,28.15,5.07,16,-4000.8,-1.757,-4.509,1956,1409,541,0.815,2510,261.7,90.5,0,0.0,0,0,5,10,156.36,24.23,25.69,0.523,0.983,0,0.0,-0.0013,0.0173,0.1204,0.0012,0.0147,,,-44100.24,-20762.93,-44100.24,,,,mappo,retraso
