variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera,ret_retraso,ret_colas,ret_spill,val_999,val_1999,val,algoritmo,recompensa_tipo
vecinos,4042,90,4132,5.55e-04,14.0,3620,62.8,124.76,43.21,122,-51889.9,-24.407,-48.962,1940,1584,313,4.007,2911,388.6,136.8,0,0.0011,4,1,34,38,250.5,167.55,182.72,5.562,0.285,0,0.0,-0.0069,0.601,0.193,0.0049,0.0513,127.58,69.69,-474934.72,-261063.23,-480974.72,127.58,118.9,123.24,ippo,retraso
vecinos,4042,91,4133,5.50e-04,14.0,3620,65.66,126.51,44.46,128,-54290.9,-25.158,-48.978,1972,1604,313,4.021,2902,391.7,138.2,0,0.0,6,1,35,37,256.15,173.08,188.4,5.617,0.265,0,0.0,-0.0029,0.5959,0.1726,0.0035,0.0373,,,-482920.44,-273064.02,-488884.44,,,,ippo,retraso
vecinos,4042,92,4134,5.45e-04,14.1,3620,67.75,130.99,46.31,142,-56719.3,-26.529,-51.418,1957,1604,305,4.018,2903,397.5,140.2,0,0.0,0,0,31,38,255.61,172.75,188.12,5.483,0.292,0,0.0,-0.0061,0.6134,0.1907,0.0036,0.0398,,,-503121.06,-285343.07,-508735.06,,,,ippo,retraso
vecinos,4042,93,4135,5.40e-04,14.3,3620,66.78,132.7,45.92,122,-55102.0,-25.943,-52.044,1941,1588,311,4.19,2907,400.6,141.3,0,0.0,0,0,30,37,253.16,170.39,184.05,5.619,0.288,0,0.0,-0.0007,0.5123,0.2099,0.0048,0.0466,,,-505090.83,-277346.67,-508528.83,,,,ippo,retraso
vecinos,4042,94,4136,5.35e-04,14.2,3620,67.14,132.55,45.98,130,-55335.4,-25.93,-51.968,1943,1578,321,4.236,2910,400.8,141.4,0,0.0,0,0,32,38,252.4,169.57,185.53,5.623,0.277,0,0.0,-0.0042,0.5931,0.2071,0.004,0.0475,,,-504864.28,-278214.95,-509440.28,,,,ippo,retraso
vecinos,4042,95,4137,5.30e-04,14.1,3620,68.44,130.07,46.42,121,-56794.1,-26.367,-50.499,1974,1621,305,4.041,2898,396.8,140.3,0,0.0,0,0,32,37,253.26,170.47,187.55,5.453,0.305,0,0.0,-0.0075,0.477,0.1921,0.0045,0.0495,,,-498427.73,-285807.0,-503655.73,,,,ippo,retraso
vecinos,4042,96,4138,5.25e-04,14.8,3620,69.61,133.15,47.1,126,-58461.4,-27.091,-52.178,1969,1601,322,4.123,2887,401.3,141.8,0,0.0,0,0,32,37,256.22,173.31,189.26,5.566,0.293,0,0.0,-0.0058,0.6442,0.197,0.0034,0.0375,,,-513695.4,-294011.93,-519085.4,,,,ippo,retraso
vecinos,4042,97,4139,5.20e-04,14.5,3620,69.85,133.96,47.4,131,-57807.7,-26.862,-52.023,1969,1611,309,4.204,2881,402.1,142.3,0,0.0031,23,3,38,38,254.93,171.92,187.55,5.555,0.286,0,0.0,-0.0026,0.5517,0.1946,0.0034,0.0388,,,-512165.41,-290601.64,-518391.41,,,,ippo,retraso
vecinos,4042,98,4140,5.15e-04,14.3,3620,68.55,133.39,46.42,122,-56568.7,-26.213,-51.774,1966,1595,323,4.33,2878,401.4,141.9,0,0.0,17,1,37,37,256.73,173.87,190.7,5.864,0.287,0,0.0,-0.0034,0.6149,0.2228,0.0044,0.0479,,,-508938.75,-284483.34,-515108.75,,,,ippo,retraso
vecinos,4042,99,4141,5.10e-04,14.1,3620,68.37,131.1,46.38,127,-56753.5,-26.348,-51.138,1963,1595,321,4.123,2897,397.8,140.5,0,0.0,0,0,33,37,257.72,174.9,191.64,5.611,0.271,0,0.0,-0.0082,0.709,0.1897,0.0036,0.0486,,,-501920.93,-285523.9,-507628.93,,,,ippo,retraso
vecinos,4042,100,4142,5.05e-04,14.1,3620,64.93,129.91,43.98,127,-53231.2,-24.69,-50.069,1968,1604,319,4.281,2883,396.6,139.9,0,0.0,0,0,30,37,259.39,176.49,195.45,5.958,0.28,0,0.0,-0.0041,0.5877,0.1892,0.0034,0.041,121.24,62.89,-492682.94,-268013.15,-497890.94,121.24,126.01,123.625,ippo,retraso
vecinos,4042,101,4143,5.00e-04,14.1,3620,67.55,128.6,45.18,126,-55724.6,-25.515,-49.187,1996,1629,318,4.139,2878,395.2,139.8,0,0.0,13,1,37,37,258.82,175.83,194.43,5.744,0.291,0,0.0,-0.0064,0.6499,0.1875,0.0032,0.0389,,,-490889.95,-280408.97,-497589.95,,,,ippo,retraso
vecinos,4042,102,4144,4.95e-04,14.5,3620,68.16,131.57,45.54,134,-56294.0,-25.752,-50.418,1992,1618,329,4.256,2869,398.9,140.9,0,0.0,0,0,32,38,257.64,174.91,195.54,5.783,0.288,0,0.0,-0.0054,0.5854,0.1962,0.0052,0.0536,,,-502163.03,-283081.84,-508649.03,,,,ippo,retraso
vecinos,4042,103,4145,4.90e-04,13.9,3620,65.6,126.83,44.73,124,-54207.8,-25.283,-49.468,1959,1602,311,4.104,2900,392.9,138.7,0,0.0,0,0,32,37,257.47,174.52,192.38,5.775,0.271,0,0.0,-0.0025,0.572,0.1908,0.0024,0.0321,,,-484536.93,-272913.35,-489730.93,,,,ippo,retraso
vecinos,4042,104,4146,4.85e-04,13.6,3620,63.33,124.71,43.11,135,-52517.9,-24.45,-48.437,1964,1606,312,3.945,2906,388.7,136.9,0,0.0017,6,2,36,38,254.47,171.74,190.2,5.528,0.275,0,0.0,-0.0068,0.6524,0.1834,0.0048,0.0498,,,-475655.43,-264130.22,-481403.43,,,,ippo,retraso
vecinos,4042,105,4147,4.80e-04,13.7,3620,64.42,125.74,44.18,123,-53308.9,-25.004,-49.309,1946,1588,315,3.919,2911,390.4,137.6,0,0.0,0,0,33,37,256.46,173.64,191.61,5.556,0.26,0,0.0,-0.0049,0.561,0.2014,0.0045,0.0467,,,-479775.61,-268430.81,-485021.61,,,,ippo,retraso
vecinos,4042,106,4148,4.75e-04,14.1,3620,68.42,130.83,46.0,123,-56663.8,-26.088,-50.503,1980,1609,326,4.19,2869,398.5,140.8,0,0.0,0,0,33,37,259.14,176.52,195.19,5.773,0.264,0,0.0,-0.0055,0.6287,0.1973,0.0037,0.051,,,-499977.31,-284780.39,-506573.31,,,,ippo,retraso
vecinos,4042,107,4149,4.70e-04,14.3,3620,67.89,132.97,46.05,135,-55982.3,-25.99,-51.563,1964,1597,321,4.349,2884,401.5,141.7,0,0.0,0,0,32,37,259.96,177.21,194.42,5.991,0.261,0,0.0,-0.0042,0.6512,0.2015,0.0039,0.042,,,-506350.03,-281153.15,-511480.03,,,,ippo,retraso
vecinos,4042,108,4150,4.65e-04,14.2,3620,64.6,131.25,43.66,120,-52819.6,-24.431,-50.644,1961,1578,339,4.427,2894,398.7,140.3,0,0.0,0,0,31,37,261.56,178.56,198.83,6.203,0.253,0,0.0,-0.0069,0.5331,0.1989,0.0042,0.0477,,,-496560.68,-265870.9,-501508.68,,,,ippo,retraso
