t,semaforo_C1,semaforo_C2,semaforo_C3
1280,3,2,2
1281,0,2,3
1282,0,2,3
1283,0,2,3
1284,0,2,0
1285,0,2,0
1286,0,2,0
1287,0,2,0
1288,0,3,0
1289,0,3,0
1290,0,3,0
1291,1,0,0
1292,1,0,0
1293,1,0,0
1294,2,0,0
1295,2,0,0
1296,2,0,1
1297,2,0,1
1298,2,0,1
1299,2,0,2
1300,2,0,2
1301,2,0,2
1302,2,0,2
1303,2,0,2
1304,3,0,2
1305,3,1,2
1306,3,1,2
1307,0,1,2
1308,0,2,2
1309,0,2,3
1310,0,2,3
1311,0,2,3
1312,0,2,0
1313,0,2,0
1314,0,2,0
1315,0,2,0
1316,0,2,0
1317,0,2,0
1318,0,3,0
1319,1,3,0
1320,1,3,0
1321,1,0,0
1322,2,0,0
1323,2,0,0
1324,2,0,0
1325,2,0,1
1326,2,0,1
1327,2,0,1
1328,2,0,2
1329,2,0,2
1330,2,0,2
1331,2,0,2
1332,3,0,2
1333,3,0,2
1334,3,0,2
1335,0,0,2
1336,0,0,2
1337,0,0,2
1338,0,0,3
1339,0,0,3
1340,0,0,3
1341,0,0,0
1342,0,0,0
1343,0,1,0
1344,0,1,0
1345,0,1,0
1346,0,2,0
1347,0,2,0
1348,0,2,0
1349,0,2,0
1350,0,2,0
1351,0,2,0
1352,0,2,0
1353,1,2,0
1354,1,2,0
1355,1,2,0
1356,2,3,0
1357,2,3,0
1358,2,3,0
1359,2,0,0
1360,2,0,0
1361,2,0,0
1362,2,0,0
1363,2,0,0
1364,2,0,1
1365,2,0,1
1366,2,0,1
1367,2,0,2
1368,2,0,2
1369,3,1,2
1370,3,1,2
1371,3,1,2
1372,0,2,2
1373,0,2,2
1374,0,2,2
1375,0,2,2
1376,0,2,2
1377,0,2,3
1378,0,2,3
1379,0,2,3
1380,0,2,0
1381,0,2,0
1382,1,3,0
1383,1,3,0
1384,1,3,0
1385,2,0,0
1386,2,0,0
1387,2,0,0
1388,2,0,0
1389,2,0,0
1390,2,0,0
1391,2,0,0
1392,2,0,0
1393,2,0,0
1394,2,0,0
1395,3,1,0
1396,3,1,0
1397,3,1,0
1398,0,2,1
1399,0,2,1
1400,0,2,1
1401,0,2,2
1402,0,2,2
1403,0,2,2
1404,0,2,2
1405,0,2,2
1406,0,2,2
1407,0,2,2
1408,1,2,2
1409,1,3,2
1410,1,3,2
1411,2,3,3
1412,2,0,3
1413,2,0,3
1414,2,0,0
1415,2,0,0
1416,2,0,0
1417,2,0,0
1418,2,0,0
1419,2,0,0
1420,2,0,0
1421,3,0,0
1422,3,0,0
1423,3,0,0
1424,0,0,0
1425,0,0,0
1426,0,0,0
1427,0,0,0
1428,0,0,1
1429,0,0,1
1430,0,0,1
1431,0,0,2
1432,0,0,2
1433,0,0,2
1434,0,0,2
1435,0,0,2
1436,0,0,2
1437,0,0,2
1438,0,0,2
1439,0,0,2
1440,0,0,2
1441,0,0,3
1442,0,0,3
1443,0,0,3
1444,0,1,0
1445,0,1,0
1446,0,1,0
1447,0,2,0
1448,0,2,0
1449,0,2,0
1450,0,2,0
1451,0,2,0
1452,0,2,0
1453,0,2,0
1454,0,2,0
1455,1,2,0
1456,1,2,0
1457,1,3,0
1458,2,3,0
1459,2,3,0
1460,2,0,0
1461,2,0,0
1462,2,0,0
1463,2,0,0
1464,2,0,0
1465,2,0,1
1466,2,0,1
1467,2,0,1
1468,3,0,2
1469,3,0,2
1470,3,0,2
1471,0,0,2
1472,0,0,2
1473,0,0,2
1474,0,1,2
1475,0,1,2
1476,0,1,2
1477,0,2,2
1478,0,2,2
1479,0,2,3
1480,0,2,3
1481,0,2,3
1482,1,2,0
1483,1,2,0
1484,1,2,0
1485,2,2,0
1486,2,2,0
1487,2,2,0
1488,2,2,0
1489,2,2,0
1490,2,2,0
1491,2,3,0
1492,2,3,0
1493,2,3,0
1494,2,0,0
1495,3,0,0
1496,3,0,1
1497,3,0,1
1498,0,0,1
1499,0,0,2
1500,0,0,2
1501,0,0,2
1502,0,0,2
1503,0,0,2
1504,0,0,2
1505,0,0,2
1506,0,0,2
1507,0,0,2
1508,0,0,2
1509,0,0,3
1510,0,0,3
1511,1,0,3
1512,1,1,0
1513,1,1,0
1514,2,1,0
1515,2,2,0
1516,2,2,0
1517,2,2,0
1518,2,2,0
