variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
spill,42,161,203,2.00e-04,10.8,3620,62.71,122.49,42.92,122,-52186.2,-24.409,-48.377,1956,1601,307,3.748,2932,385.3,135.6,0,0.0,0,0,32,37,259.43,176.6,196.6,5.519,0.241,135,480.0,-0.0033,0.5641,0.1526,0.0014,0.0201,,
spill,42,162,204,1.95e-04,11.1,3620,61.31,119.82,42.08,115,-50743.9,-23.823,-47.429,1948,1590,309,3.905,2930,382.6,134.6,0,0.0,0,0,31,37,261.14,178.17,196.88,5.951,0.216,140,472.2,-0.0026,0.7038,0.1518,0.0018,0.0237,,
spill,42,163,205,1.90e-04,11.0,3620,64.24,121.28,43.99,117,-53581.7,-25.085,-48.137,1958,1607,301,3.71,2930,384.8,135.6,0,0.0,0,0,30,38,255.99,173.33,192.11,5.313,0.233,158,563.4,-0.0024,0.6055,0.1493,0.0015,0.0209,,
spill,42,164,206,1.85e-04,11.2,3620,64.77,124.77,43.86,120,-53844.4,-24.928,-49.037,1976,1620,309,3.829,2914,389.0,137.1,0,0.0,0,0,32,37,256.43,173.39,191.22,5.423,0.269,170,645.2,-0.0033,0.438,0.1617,0.0014,0.0177,,
spill,42,165,207,1.80e-04,11.1,3620,66.46,126.93,45.0,126,-56419.5,-26.144,-50.449,1972,1609,315,3.935,2897,392.8,138.5,0,0.0,0,0,31,37,260.54,177.67,196.28,5.685,0.242,145,529.0,-0.0055,0.8352,0.1864,0.0023,0.0292,,
spill,42,166,208,1.75e-04,11.2,3620,63.74,125.85,43.58,121,-52811.5,-24.701,-49.654,1955,1599,309,3.982,2917,390.1,137.3,0,0.0,0,0,31,37,260.3,177.4,194.73,5.741,0.239,143,549.6,-0.0023,0.6389,0.152,0.0013,0.0197,,
spill,42,167,209,1.70e-04,11.0,3620,60.37,119.43,41.36,119,-50117.8,-23.463,-47.393,1952,1591,311,3.877,2918,380.6,133.9,0,0.0003,8,2,36,38,257.93,174.98,193.63,5.786,0.235,150,681.4,-0.0022,0.7,0.1584,0.0011,0.0142,,
spill,42,168,210,1.65e-04,10.9,3620,62.04,121.1,42.25,120,-51644.4,-24.043,-47.671,1968,1618,303,3.704,2905,383.3,134.9,0,0.0,0,0,29,38,261.96,179.34,197.12,5.578,0.238,157,581.2,-0.0029,0.4157,0.1564,0.0018,0.0243,,
spill,42,169,211,1.60e-04,10.9,3620,62.52,118.24,42.51,119,-52109.0,-24.214,-46.774,1969,1608,309,3.665,2918,379.7,133.8,0,0.0,0,0,33,38,255.28,172.54,190.67,5.461,0.235,166,648.6,-0.0036,0.6058,0.1538,0.0015,0.0209,,
spill,42,170,212,1.55e-04,11.2,3620,65.21,126.38,44.2,117,-54341.3,-25.181,-49.795,1972,1608,313,3.959,2894,391.5,138.0,0,0.0011,4,1,35,37,257.67,174.64,192.74,5.548,0.259,172,699.6,-0.0036,0.7125,0.174,0.0025,0.0363,119.58,62.77
spill,42,171,213,1.50e-04,12.0,3620,65.48,126.2,44.46,139,-54994.2,-25.531,-49.904,1971,1614,309,3.92,2905,390.9,137.7,0,0.0,0,0,33,37,259.13,176.34,196.29,5.621,0.242,155,611.2,-0.0046,0.6308,0.1709,0.0019,0.0275,,
spill,42,172,214,1.45e-04,12.2,3620,63.45,125.22,43.48,121,-52244.6,-24.482,-49.414,1949,1594,311,4.049,2913,388.8,137.0,0,0.0,0,0,31,37,259.21,176.01,190.8,5.87,0.228,136,526.2,-0.0034,0.5728,0.1641,0.0017,0.0247,,
spill,42,173,215,1.40e-04,12.7,3620,64.67,127.65,43.66,124,-53664.1,-24.776,-50.104,1973,1600,326,4.052,2895,392.4,138.2,0,0.0,0,0,31,37,262.09,179.26,197.26,5.841,0.25,156,661.0,-0.004,0.5835,0.1667,0.0018,0.0222,,
spill,42,174,216,1.35e-04,12.8,3620,65.5,126.97,44.35,118,-54307.0,-25.165,-50.072,1970,1599,317,3.998,2907,392.7,138.5,0,0.0,15,1,37,38,260.31,177.5,194.81,5.714,0.245,179,795.4,-0.0038,0.7248,0.16,0.001,0.0114,,
spill,42,175,217,1.30e-04,12.1,3620,62.06,123.82,42.34,116,-50959.3,-23.768,-48.617,1957,1595,315,3.968,2919,386.7,136.0,0,0.0,0,0,31,37,260.72,177.96,194.72,5.875,0.219,147,626.0,-0.0054,0.6696,0.1614,0.0015,0.019,,
spill,42,176,218,1.25e-04,12.1,3620,64.83,123.66,43.85,130,-53549.8,-24.792,-48.567,1976,1612,313,3.986,2905,387.8,136.9,0,0.0,0,0,31,37,259.64,176.65,196.54,5.818,0.254,185,742.2,-0.0047,0.6074,0.1603,0.0013,0.0174,,
spill,42,177,219,1.20e-04,12.2,3620,67.91,129.09,46.43,128,-56929.3,-26.627,-51.584,1948,1586,319,4.065,2915,395.1,139.5,0,0.0,0,0,32,38,256.73,173.93,189.72,5.646,0.234,138,555.8,-0.0063,0.8877,0.181,0.0028,0.0347,,
spill,42,178,220,1.15e-04,12.3,3620,64.66,125.53,44.05,112,-53314.5,-24.844,-49.49,1957,1593,320,3.989,2911,390.4,137.6,0,0.0,0,0,32,38,258.84,176.24,192.99,5.744,0.231,161,592.8,-0.0026,0.6772,0.175,0.0014,0.0193,,
spill,42,179,221,1.10e-04,12.5,3620,65.24,123.34,44.11,131,-54479.8,-25.199,-48.781,1975,1608,317,3.811,2897,386.9,136.5,0,0.0014,5,1,34,37,255.75,172.82,194.34,5.36,0.274,172,752.4,-0.0045,0.7008,0.1758,0.0019,0.0282,,
