variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
spill,42,106,148,4.75e-04,7.5,1810,6.46,20.17,3.57,13,-2574.4,-1.744,-5.449,1254,877,374,0.677,1766,217.3,74.8,0,0.0,0,0,6,12,103.4,20.18,21.33,0.605,0.952,0,0.0,-0.0037,0.0272,0.0778,0.0023,0.0187,,
spill,42,107,149,4.70e-04,7.7,1810,7.06,20.61,3.85,14,-2821.7,-1.904,-5.623,1262,889,371,0.703,1767,218.0,75.0,0,0.0,0,0,7,13,103.39,20.15,21.18,0.636,0.932,0,0.0,0.0027,0.0282,0.104,0.0032,0.0227,,
spill,42,108,150,4.65e-04,9.3,1810,6.49,19.86,3.59,14,-2604.2,-1.76,-5.422,1259,882,374,0.672,1769,216.5,74.6,0,0.0,0,0,6,11,102.53,19.37,20.33,0.62,0.952,0,0.0,-0.0024,0.0254,0.1115,0.0025,0.0247,,
spill,42,109,151,4.60e-04,7.5,1810,7.32,21.18,4.01,15,-2921.7,-1.982,-5.8,1253,877,374,0.724,1765,219.7,75.6,0,0.0,0,0,5,12,103.41,20.29,21.26,0.645,0.94,0,0.0,0.0014,0.0232,0.1115,0.0022,0.0199,,
spill,42,110,152,4.55e-04,10.3,1810,7.05,20.61,3.85,14,-2818.4,-1.91,-5.62,1256,881,372,0.692,1772,217.8,75.0,0,0.0,0,0,6,11,102.69,19.9,20.95,0.614,0.939,0,0.0,-0.0016,0.0281,0.1007,0.0041,0.0355,19.29,6.07
spill,42,111,153,4.50e-04,8.3,1810,7.0,20.7,3.83,16,-2774.0,-1.879,-5.612,1253,874,377,0.714,1766,218.6,75.3,0,0.0,0,0,5,12,102.9,20.12,20.79,0.647,0.933,0,0.0,0.0007,0.0216,0.0782,0.0019,0.0174,,
spill,42,112,154,4.45e-04,9.5,1810,7.2,20.97,3.92,18,-2877.5,-1.944,-5.702,1258,881,374,0.72,1766,218.6,75.3,0,0.0,0,0,8,16,103.64,20.61,21.8,0.646,0.931,0,0.0,-0.0009,0.0333,0.0795,0.0013,0.015,,
spill,42,113,155,4.40e-04,8.9,1810,6.54,19.8,3.6,15,-2632.9,-1.779,-5.336,1259,882,374,0.682,1770,216.0,74.4,0,0.0,0,0,6,13,102.1,19.49,20.44,0.618,0.945,0,0.0,-0.0014,0.033,0.0701,0.0028,0.0188,,
spill,42,114,156,4.35e-04,9.1,1810,6.69,20.14,3.69,13,-2685.2,-1.819,-5.517,1252,871,379,0.677,1762,216.7,74.6,0,0.0,0,0,6,12,102.1,19.15,20.17,0.559,0.968,0,0.0,0.0019,0.0229,0.0822,0.0039,0.0238,,
spill,42,115,157,4.30e-04,8.7,1810,7.03,20.78,3.87,15,-2820.4,-1.911,-5.681,1249,864,382,0.717,1764,218.7,75.3,0,0.0,0,0,5,12,103.03,20.16,21.37,0.644,0.949,0,0.0,-0.0003,0.0215,0.0959,0.0039,0.0326,,
