variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
vecinos,42,191,233,5.00e-05,11.1,3620,67.43,126.16,45.48,133,-56018.8,-25.863,-48.815,1982,1622,311,3.833,2916,390.7,138.0,0,0.0,4,1,35,37,257.54,174.75,192.02,5.351,0.284,0,0.0,-0.0019,0.5974,0.1543,0.0007,0.0087,,
vecinos,42,192,234,4.50e-05,10.9,3620,63.51,120.82,43.67,114,-52600.3,-24.741,-47.404,1947,1598,305,3.731,2927,383.7,135.1,0,0.0036,13,1,37,37,258.06,175.0,194.77,5.455,0.251,0,0.0,-0.0034,0.5729,0.1596,0.0014,0.0192,,
vecinos,42,193,235,4.00e-05,11.3,3620,64.74,120.1,43.95,128,-54778.6,-25.431,-47.263,1969,1609,313,3.536,2905,382.2,134.7,0,0.0008,3,2,34,37,258.24,175.48,199.06,5.124,0.253,0,0.0,-0.0017,0.712,0.1512,0.0006,0.0084,,
vecinos,42,194,236,3.50e-05,11.4,3620,65.4,123.89,44.55,130,-54265.2,-25.31,-48.314,1965,1612,304,3.795,2918,389.0,137.3,0,0.0,0,0,31,38,258.78,175.93,191.28,5.446,0.233,0,0.0,-0.0033,0.6112,0.1544,0.0009,0.0101,,
vecinos,42,195,237,3.00e-05,11.3,3620,64.45,122.79,44.05,131,-53432.5,-24.992,-48.003,1955,1599,310,3.741,2923,386.7,136.1,0,0.0,0,0,32,38,261.58,178.72,197.1,5.509,0.206,0,0.0,-0.0027,0.6055,0.1546,0.0006,0.0058,,
vecinos,42,196,238,2.50e-05,11.3,3620,65.57,124.23,44.59,143,-54304.0,-25.281,-48.394,1964,1604,313,3.745,2920,388.8,137.0,0,0.0,0,0,33,37,260.56,177.54,196.91,5.4,0.258,0,0.0,-0.0028,0.4996,0.1481,0.0007,0.0089,,
vecinos,42,197,239,2.00e-05,11.4,3620,64.5,122.18,44.12,115,-53547.8,-25.046,-47.825,1954,1596,311,3.699,2927,385.9,135.8,0,0.0017,6,2,35,37,256.85,174.04,192.23,5.314,0.223,0,0.0,-0.0022,0.5915,0.16,0.0004,0.005,,
vecinos,42,198,240,1.50e-05,11.2,3620,63.54,122.28,43.56,130,-53079.0,-24.896,-48.214,1948,1592,311,3.78,2915,386.2,136.0,0,0.0,0,0,33,37,252.89,170.13,187.78,5.43,0.277,0,0.0,0.0009,0.6499,0.1583,0.0001,0.0001,,
vecinos,42,199,241,1.00e-05,10.9,3620,63.34,119.89,43.19,113,-52479.8,-24.478,-46.814,1959,1600,314,3.628,2936,382.7,134.7,0,0.0,0,0,33,37,256.51,173.74,193.02,5.311,0.236,0,0.0,-0.0004,0.4878,0.1591,0.0003,0.0013,,
vecinos,42,200,242,5.00e-06,11.4,3620,65.61,125.6,45.02,133,-55857.6,-26.224,-50.128,1944,1588,315,3.843,2927,391.1,137.7,0,0.0,0,0,32,38,256.86,173.81,192.86,5.433,0.221,0,0.0,-0.0021,0.7147,0.1534,0.0001,0.0,121.57,64.65
